COD_IBGE;COD_SIAFI;NOME_ENTE;NOME_SIMPLIFICADO;SIGLA_UF;NOME_UF;POP_EST_2020;CAPITAL;REGIAO;IDHM;IDHM_RENDA;IDHM_EDUCACAO;IDHM_LONGEVIDADE;SITUACAO
4203907;8075;Capinzal;CAPINZAL;SC;Santa Catarina;23035;0;S;0,752;0,869;0,659;0,742;Aprovado
2102754;142;Capinzal do Norte;CAPINZAL DO NORTE;MA;Maranhão;10935;0;NE;0,537;0,698;0,43;0,517;Aprovado
2302909;1357;Capistrano;CAPISTRANO;CE;Ceará;17786;0;NE;0,611;0,73;0,593;0,527;Aprovado
4304697;6025;Capitão;CAPITAO;RS;Rio Grande do Sul;2763;0;S;0,746;0,842;0,661;0,747;Aprovado
3112653;2651;Capitão Andrade;CAPITAO ANDRADE;MG;Minas Gerais;5514;0;SE;0,624;0,805;0,478;0,63;Aprovado
2202406;1047;Capitão de Campos;CAPITAO DE CAMPOS;PI;Piauí;11445;0;NE;0,583;0,773;0,465;0,552;Aprovado
3112703;4253;Capitão Enéas;CAPITAO ENEAS;MG;Minas Gerais;15313;0;SE;0,639;0,806;0,565;0,573;Aprovado
2202455;296;Capitão Gervásio Oliveira;CAPITAO GERVASIO OLIVEIRA;PI;Piauí;4114;0;NE;0,553;0,725;0,464;0,503;Aprovado
4104600;7489;Capitão Leônidas Marques;CAPITAO LEONIDAS MARQUES;PR;Paraná;15834;0;S;0,716;0,829;0,623;0,712;Aprovado
1502301;445;Capitão Poço;CAPITAO POCO;PA;Pará;54425;0;N;0,548;0,747;0,385;0,573;Aprovado
3112802;4255;Capitólio;CAPITOLIO;MG;Minas Gerais;8663;0;SE;0,71;0,825;0,612;0,709;Aprovado
3510401;6309;Capivari;CAPIVARI;SP;São Paulo;56379;0;SE;0,75;0,848;0,669;0,744;Aprovado
4203956;5545;Capivari de Baixo;CAPIVARI DE BAIXO;SC;Santa Catarina;25177;0;S;0,767;0,87;0,716;0,724;Aprovado
4304671;962;Capivari do Sul;CAPIVARI DO SUL;RS;Rio Grande do Sul;4728;0;S;0,766;0,836;0,668;0,805;Aprovado
1200179;647;Capixaba;CAPIXABA;AC;Acre;12008;0;N;0,575;0,794;0,398;0,601;Em Cadastro
2603801;2375;Capoeiras;CAPOEIRAS;PE;Pernambuco;20048;0;NE;0,549;0,746;0,419;0,529;Aprovado
3112901;4257;Caputira;CAPUTIRA;MG;Minas Gerais;9308;0;SE;0,615;0,809;0,471;0,609;Em Cadastro
4304713;964;Caraá;CARAA;RS;Rio Grande do Sul;8350;0;S;0,652;0,83;0,505;0,661;Não Cadastrado
1400209;303;Caracaraí;CARACARAI;RR;Roraima;22283;0;N;0,624;0,78;0,518;0,601;Aprovado
2202505;1049;Caracol;CARACOL;PI;Piauí;10964;0;NE;0,552;0,771;0,409;0,533;Não Cadastrado
5002803;9053;Caracol;CARACOL;MS;Mato Grosso do Sul;6182;0;CO;0,647;0,826;0,522;0,628;Aprovado
3510500;6311;Caraguatatuba;CARAGUATATUBA;SP;São Paulo;123389;0;SE;0,759;0,845;0,705;0,735;Aprovado
3113008;4259;Caraí;CARAI;MG;Minas Gerais;23780;0;SE;0,558;0,781;0,405;0,549;Aprovado
2906899;3271;Caraíbas;CARAIBAS;BA;Bahia;8801;0;NE;0,555;0,739;0,405;0,57;Aprovado
4104659;844;Carambeí;CARAMBEI;PR;Paraná;23825;0;S;0,728;0,836;0,64;0,721;Aprovado
3113107;4261;Caranaíba;CARANAIBA;MG;Minas Gerais;3166;0;SE;0,634;0,807;0,533;0,593;Não Cadastrado
3113206;4263;Carandaí;CARANDAI;MG;Minas Gerais;25669;0;SE;0,697;0,821;0,622;0,663;Aprovado
3113305;4265;Carangola;CARANGOLA;MG;Minas Gerais;33011;0;SE;0,695;0,837;0,573;0,699;Aprovado
3300936;772;Carapebus;CARAPEBUS;RJ;Rio de Janeiro;16586;0;SE;0,713;0,805;0,644;0,699;Aprovado
3510609;6313;Carapicuíba;CARAPICUIBA;SP;São Paulo;403183;0;SE;0,749;0,842;0,693;0,721;Aprovado
3113404;4267;Caratinga;CARATINGA;MG;Minas Gerais;92603;0;SE;0,706;0,836;0,603;0,697;Aprovado
1301001;221;Carauari;CARAUARI;AM;Amazonas;28508;0;N;0,549;0,745;0,416;0,534;Aprovado
2402303;1645;Caraúbas;CARAUBAS;RN;Rio Grande do Norte;20541;0;NE;0,638;0,786;0,556;0,594;Aprovado
2504074;466;Caraúbas;CARAUBAS;PB;Paraíba;4185;0;NE;0,585;0,71;0,485;0,58;Aprovado
2202539;298;Caraúbas do Piauí;CARAUBAS DO PIAUI;PI;Piauí;5890;0;NE;0,505;0,775;0,347;0,48;Aprovado
2906907;3437;Caravelas;CARAVELAS;BA;Bahia;22093;0;NE;0,616;0,791;0,473;0,626;Aprovado
4304705;8591;Carazinho;CARAZINHO;RS;Rio Grande do Sul;62265;0;S;0,766;0,84;0,707;0,756;Aprovado
3113503;4269;Carbonita;CARBONITA;MG;Minas Gerais;9414;0;SE;0,638;0,796;0,529;0,617;Aprovado
2907004;3439;Cardeal da Silva;CARDEAL DA SILVA;BA;Bahia;9346;0;NE;0,552;0,735;0,437;0,523;Não Cadastrado
3510708;6315;Cardoso;CARDOSO;SP;São Paulo;12349;0;SE;0,722;0,853;0,636;0,695;Aprovado
3301157;2915;Cardoso Moreira;CARDOSO MOREIRA;RJ;Rio de Janeiro;12821;0;SE;0,648;0,782;0,534;0,653;Aprovado
3113602;4271;Careaçu;CAREACU;MG;Minas Gerais;6792;0;SE;0,683;0,824;0,581;0,666;Aprovado
1301100;223;Careiro;CAREIRO;AM;Amazonas;38348;0;N;0,557;0,779;0,431;0,515;Aprovado
1301159;965;Careiro da Várzea;CAREIRO DA VARZEA;AM;Amazonas;30846;0;N;0,568;0,779;0,45;0,523;Não Cadastrado
3201308;5625;Cariacica;CARIACICA;ES;Espírito Santo;383917;0;SE;0,718;0,844;0,628;0,699;Aprovado
2303006;1359;Caridade;CARIDADE;CE;Ceará;22782;0;NE;0,592;0,779;0,505;0,528;Aprovado
2202554;300;Caridade do Piauí;CARIDADE DO PIAUI;PI;Piauí;5085;0;NE;0,541;0,715;0,426;0,52;Aprovado
2907103;3441;Carinhanha;CARINHANHA;BA;Bahia;29070;0;NE;0,576;0,763;0,477;0,525;Aprovado
2801405;3127;Carira;CARIRA;SE;Sergipe;22239;0;NE;0,588;0,791;0,442;0,581;Aprovado
2303105;1361;Cariré;CARIRE;CE;Ceará;18459;0;NE;0,596;0,749;0,526;0,537;Aprovado
1703867;327;Cariri do Tocantins;CARIRI DO TOCANTINS;TO;Tocantins;4441;0;N;0,662;0,826;0,549;0,639;Aprovado
2303204;1363;Caririaçu;CARIRIACU;CE;Ceará;26987;0;NE;0,578;0,73;0,483;0,549;Aprovado
2303303;1365;Cariús;CARIUS;CE;Ceará;18699;0;NE;0,597;0,751;0,519;0,546;Aprovado
5102793;1034;Carlinda;CARLINDA;MT;Mato Grosso;10199;0;CO;0,665;0,809;0,553;0,656;Aprovado
4104709;7491;Carlópolis;CARLOPOLIS;PR;Paraná;14356;0;S;0,713;0,832;0,625;0,696;Aprovado
4304804;8593;Carlos Barbosa;CARLOS BARBOSA;RS;Rio Grande do Sul;30241;0;S;0,796;0,835;0,724;0,835;Aprovado
3113701;4273;Carlos Chagas;CARLOS CHAGAS;MG;Minas Gerais;18674;0;SE;0,648;0,826;0,513;0,641;Aprovado
4304853;5961;Carlos Gomes;CARLOS GOMES;RS;Rio Grande do Sul;1351;0;S;0,739;0,886;0,622;0,732;Não Cadastrado
3113800;4275;Carmésia;CARMESIA;MG;Minas Gerais;2646;0;SE;0,65;0,805;0,54;0,631;Não Cadastrado
3301207;5823;Carmo;CARMO;RJ;Rio de Janeiro;19030;0;SE;0,696;0,813;0,608;0,683;Aprovado
3113909;4277;Carmo da Cachoeira;CARMO DA CACHOEIRA;MG;Minas Gerais;12182;0;SE;0,655;0,801;0,523;0,672;Aprovado
3114006;4279;Carmo da Mata;CARMO DA MATA;MG;Minas Gerais;11511;0;SE;0,689;0,84;0,572;0,68;Aprovado
3114105;4281;Carmo de Minas;CARMO DE MINAS;MG;Minas Gerais;14947;0;SE;0,682;0,845;0,562;0,668;Aprovado
3114204;4283;Carmo do Cajuru;CARMO DO CAJURU;MG;Minas Gerais;22693;0;SE;0,71;0,853;0,605;0,695;Aprovado
3114303;4285;Carmo do Paranaíba;CARMO DO PARANAIBA;MG;Minas Gerais;30334;0;SE;0,705;0,861;0,571;0,713;Aprovado
3114402;4287;Carmo do Rio Claro;CARMO DO RIO CLARO;MG;Minas Gerais;21268;0;SE;0,733;0,85;0,649;0,715;Aprovado
5205000;9299;Carmo do Rio Verde;CARMO DO RIO VERDE;GO;Goiás;10186;0;CO;0,713;0,824;0,649;0,677;Em Cadastro
1703883;175;Carmolândia;CARMOLANDIA;TO;Tocantins;2603;0;N;0,64;0,81;0,521;0,621;Não Cadastrado
2801504;3129;Carmópolis;CARMOPOLIS;SE;Sergipe;16937;0;NE;0,643;0,783;0,546;0,623;Aprovado
3114501;4289;Carmópolis de Minas;CARMOPOLIS DE MINAS;MG;Minas Gerais;19559;0;SE;0,7;0,85;0,582;0,694;Não Cadastrado
2603900;2377;Carnaíba;CARNAIBA;PE;Pernambuco;19609;0;NE;0,583;0,727;0,505;0,54;Aprovado
2402402;1647;Carnaúba dos Dantas;CARNAUBA DOS DANTAS;RN;Rio Grande do Norte;8239;0;NE;0,659;0,796;0,577;0,624;Aprovado
2402501;1649;Carnaubais;CARNAUBAIS;RN;Rio Grande do Norte;10867;0;NE;0,589;0,738;0,476;0,583;Aprovado
2303402;1367;Carnaubal;CARNAUBAL;CE;Ceará;17685;0;NE;0,593;0,76;0,513;0,536;Aprovado
2603926;2635;Carnaubeira da Penha;CARNAUBEIRA DA PENHA;PE;Pernambuco;13025;0;NE;0,573;0,755;0,508;0,491;Em Cadastro
3114550;2685;Carneirinho;CARNEIRINHO;MG;Minas Gerais;10066;0;SE;0,741;0,873;0,622;0,749;Não Cadastrado
2701803;2735;Carneiros;CARNEIROS;AL;Alagoas;9159;0;NE;0,526;0,709;0,398;0,517;Aprovado
1400233;30;Caroebe;CAROEBE;RR;Roraima;10383;0;N;0,639;0,791;0,549;0,6;Aprovado
2102804;753;Carolina;CAROLINA;MA;Maranhão;24165;0;NE;0,634;0,802;0,529;0,6;Aprovado
2604007;2379;Carpina;CARPINA;PE;Pernambuco;84395;0;NE;0,68;0,806;0,619;0,63;Aprovado
3114600;4291;Carrancas;CARRANCAS;MG;Minas Gerais;4049;0;SE;0,725;0,877;0,632;0,687;Não Cadastrado
2504108;1983;Carrapateira;CARRAPATEIRA;PB;Paraíba;2687;0;NE;0,603;0,765;0,543;0,529;Aprovado
1703891;177;Carrasco Bonito;CARRASCO BONITO;TO;Tocantins;4130;0;N;0,594;0,728;0,531;0,543;Aprovado
2604106;2381;Caruaru;CARUARU;PE;Pernambuco;365278;0;NE;0,677;0,799;0,569;0,681;Aprovado
2102903;755;Carutapera;CARUTAPERA;MA;Maranhão;23952;0;NE;0,574;0,747;0,476;0,533;Aprovado
3114709;4293;Carvalhópolis;CARVALHOPOLIS;MG;Minas Gerais;3597;0;SE;0,724;0,85;0,648;0,688;Aprovado
3114808;4295;Carvalhos;CARVALHOS;MG;Minas Gerais;4461;0;SE;0,646;0,82;0,492;0,667;Não Cadastrado
3510807;6317;Casa Branca;CASA BRANCA;SP;São Paulo;30520;0;SE;0,73;0,835;0,64;0,727;Aprovado
3114907;4297;Casa Grande;CASA GRANDE;MG;Minas Gerais;2254;0;SE;0,652;0,823;0,555;0,608;Aprovado
2907202;3443;Casa Nova;CASA NOVA;BA;Bahia;72545;0;NE;0,57;0,736;0,435;0,577;Aprovado
4304903;8595;Casca;CASCA;RS;Rio Grande do Sul;9051;0;S;0,785;0,847;0,733;0,778;Aprovado
3115003;4299;Cascalho Rico;CASCALHO RICO;MG;Minas Gerais;3092;0;SE;0,721;0,845;0,604;0,734;Aprovado
2303501;1369;Cascavel;CASCAVEL;CE;Ceará;72232;0;NE;0,646;0,793;0,578;0,587;Aprovado
4104808;7493;Cascavel;CASCAVEL;PR;Paraná;332333;0;S;0,782;0,846;0,728;0,776;Aprovado
1703909;9717;Caseara;CASEARA;TO;Tocantins;5442;0;N;0,658;0,825;0,534;0,647;Aprovado
4304952;8441;Caseiros;CASEIROS;RS;Rio Grande do Sul;3216;0;S;0,703;0,833;0,6;0,696;Aprovado
3301306;5825;Casimiro de Abreu;CASIMIRO DE ABREU;RJ;Rio de Janeiro;45041;0;SE;0,726;0,811;0,642;0,734;Aprovado
2604155;546;Casinhas;CASINHAS;PE;Pernambuco;14368;0;NE;0,567;0,721;0,489;0,518;Aprovado
2504157;468;Casserengue;CASSERENGUE;PB;Paraíba;7499;0;NE;0,514;0,73;0,379;0,492;Aprovado
3115102;4301;Cássia;CASSIA;MG;Minas Gerais;17740;0;SE;0,704;0,837;0,576;0,723;Aprovado
3510906;6319;Cássia dos Coqueiros;CASSIA DOS COQUEIROS;SP;São Paulo;2505;0;SE;0,734;0,864;0,673;0,68;Aprovado
5002902;9057;Cassilândia;CASSILANDIA;MS;Mato Grosso do Sul;22002;0;CO;0,727;0,811;0,627;0,756;Aprovado
1502400;447;Castanhal;CASTANHAL;PA;Pará;203251;0;N;0,673;0,8;0,582;0,654;Aprovado
5102850;9783;Castanheira;CASTANHEIRA;MT;Mato Grosso;8749;0;CO;0,665;0,8;0,547;0,671;Não Cadastrado
1100908;691;Castanheiras;CASTANHEIRAS;RO;Rondônia;2987;0;N;0,658;0,803;0,547;0,65;Não Cadastrado
5205059;81;Castelândia;CASTELANDIA;GO;Goiás;3407;0;CO;0,701;0,823;0,578;0,724;Não Cadastrado
